5.357919359388280470e-03,9.331540957655197477e-03,1.104408388042875909e-02,1.696329177701645652e-02,1.424142775039963574e-02,1.666453109255400591e-02,1.964615904611403951e-02,2.267985583734670116e-02,2.134045368902243167e-02,1.344469527294777852e-02,1.067806363150483780e-03,2.215697676634546809e-02,1.903928207510338991e-02
5.633153907001597210e-03,1.035411719971036232e-02,1.180828678559927257e-02,2.470311946208320064e-02,1.481425343119891457e-02,2.259302561462360470e-02,2.483529526569212484e-02,2.348273228937735810e-02,2.279397139554504778e-02,1.065107743619432557e-02,1.164845251100885817e-03,4.290030050452769972e-02,3.236595265949237382e-02
5.348787976658444902e-03,9.029590683393448267e-03,1.085765743941481155e-02,1.937019809098268833e-02,1.431898182450809000e-02,1.661696578454279968e-02,1.911966455863829684e-02,2.107915831675962262e-02,1.995687011488313234e-02,1.389523782889395820e-02,1.111345287495936474e-03,2.628584186110767551e-02,2.110183434516954212e-02
7.004887103418200658e-03,1.765669459362368895e-02,1.951971160287387097e-02,2.714354373199466888e-02,2.030501471319479459e-02,2.191609812400485691e-02,2.526678433873915525e-02,3.135095249208063456e-02,2.737546575809505708e-02,1.313956345442440256e-02,1.233294902107496139e-03,2.798154579017813823e-02,2.463869347535470669e-02
4.566995053068042057e-03,8.081159075987633805e-03,1.100110477549731160e-02,1.554566270283597867e-02,1.595860261516527517e-02,1.697022519819953168e-02,1.703518573755809923e-02,1.559493918972359831e-02,1.274787870390129731e-02,2.760852721268156409e-02,6.557925245156454204e-04,1.576248235341819182e-02,1.553659229254315127e-02
3.880769847318431189e-03,8.213963171379174213e-03,1.101940856985823315e-02,1.667626487627546158e-02,1.278579259028796156e-02,1.560612419411634873e-02,1.960696653710781306e-02,1.982349047356642482e-02,1.929127068837126202e-02,1.794106995450953437e-02,1.474440019498977992e-03,1.964652717069725538e-02,1.753366579929642455e-02
4.592094042543999263e-03,9.933433591239321583e-03,1.263074318664397962e-02,1.679558485643221910e-02,1.412053463747033055e-02,1.534548876134920678e-02,1.804251879773976705e-02,1.910652579703221374e-02,1.992720957348872307e-02,1.368986802024150726e-02,1.282902836747775279e-03,1.743303044305706540e-02,1.337722414033622187e-02
6.018275248596671907e-03,1.110284857918691741e-02,1.344270900724761630e-02,1.861042822920973283e-02,1.578943058975254554e-02,1.951848820153828656e-02,2.069477591092561825e-02,2.466468442586477669e-02,2.153761117390732421e-02,1.300262267989037504e-02,8.084116247784283024e-04,2.403311229325931844e-02,2.099268907842884169e-02
6.621116208956895864e-03,8.530274251562252816e-03,9.648318110192592376e-03,1.405112138156992124e-02,1.193042834403382560e-02,1.449956695676508228e-02,1.584345775014701918e-02,1.914184451475712048e-02,1.729820733309407610e-02,1.401925015410191745e-02,1.031214018070314908e-03,1.969475775934811240e-02,1.750406917772017248e-02
1.520113017025519729e-02,1.642071254652230361e-02,1.701628915261887975e-02,2.063709900278418857e-02,1.922406534265973591e-02,2.047339955216803675e-02,2.173004453080577131e-02,2.539641516028512055e-02,2.363028562057175805e-02,2.304109989967982608e-02,9.507392732050992668e-03,2.098751239288651829e-02,1.732039674602705789e-02
