1.960226210241026834e+01
1.324193594097357085e+01
1.881441688962753744e+01
2.353551884310044429e+01
8.505439027767017990e+00
2.169426429868694939e+01
2.216818760218245643e+01
1.645496214922039968e+01
1.591905952637338650e+01
4.606265531268149260e+01
1.956706524026131433e+01
3.585458943513042129e+01
1.577115865139092676e+01
2.319332695825855595e+01
2.475242900183132022e+01
2.496322538893382514e+01
1.971923652739807054e+01
2.981496454171062993e+01
2.985906691390701795e+01
2.383487657447905406e+01
1.128629433591475184e+01
1.161067407803691864e+01
1.986764839706237495e+01
9.274852217991808701e+00
7.152379657241617394e+00
1.374988860873664009e+01
1.368378387620044201e+01
2.647693821608830334e+01
1.682428491810850346e+01
1.631941437936922412e+01
5.282179521723736570e+01
2.024386556816828175e+01
1.939075670391095940e+01
1.898027014764496911e+01
3.626486847133480182e+02
8.375324418582664521e+01
2.489816602633058551e+01
2.373527612558222799e+01
1.992187694744563942e+01
1.244744471614709340e+02
1.999470785440034604e+01
1.797483445464679974e+01
1.576178388162393951e+01
3.882975901579965239e+01
1.388528631538610014e+01
1.865585791537085214e+01
1.510673782600774118e+01
2.519097318339961333e+01
4.076163412694110377e+01
2.627635373884598735e+01
2.083694222887318404e+01
2.401004058286768839e+01
2.544103431162579909e+01
2.272932595704950387e+01
9.005606930841105751e+00
7.922161707404580255e+00
3.153120611794307848e+01
1.831189130287470590e+01
4.684185146682928291e+01
3.520773580121949635e+02
3.038124991030749911e+01
2.493576978370964525e+01
1.903414811555795438e+01
1.761396287636240032e+01
3.331908331171959503e+01
2.715176169838024833e+01
1.638613160543203762e+01
2.366378463852836589e+01
1.600994404784951897e+01
1.766663791918191961e+01
2.545924147979555130e+01
2.295202218455895249e+01
1.410064598988648399e+01
9.983933200851332401e+00
9.851460706907554155e+00
2.140888943500829811e+01
1.668772150678406945e+02
1.499017820848445695e+02
2.380706933911206491e+01
1.701428572406898709e+01
1.519288171893695960e+01
2.164528884552369803e+01
2.542784263352415763e+01
2.109092753699982481e+01
