2.725000083446502686e-01,5.695999860763549805e-01,5.742999911308288574e-01,6.416000127792358398e-01,6.366000175476074219e-01,6.819000244140625000e-01,7.552000284194946289e-01,7.170000076293945312e-01,7.506999969482421875e-01,2.053000032901763916e-01,5.100000649690628052e-03,6.021000146865844727e-01,6.162999868392944336e-01
2.594000101089477539e-01,6.568999886512756348e-01,6.593999862670898438e-01,7.271000146865844727e-01,6.355000138282775879e-01,6.169999837875366211e-01,6.478000283241271973e-01,7.439000606536865234e-01,6.226999759674072266e-01,2.366999983787536621e-01,8.299999870359897614e-03,6.444000005722045898e-01,1.043699979782104492e+00
2.319000065326690674e-01,7.667999863624572754e-01,6.815999746322631836e-01,6.274999976158142090e-01,5.521000623703002930e-01,5.809999704360961914e-01,5.874000191688537598e-01,7.475000619888305664e-01,6.003999710083007812e-01,2.003999948501586914e-01,1.789999939501285553e-02,5.752999782562255859e-01,6.556000709533691406e-01
7.728000283241271973e-01,2.020999908447265625e+00,1.774599909782409668e+00,1.948000073432922363e+00,1.983199954032897949e+00,2.314399957656860352e+00,2.755500078201293945e+00,2.262500047683715820e+00,2.800100088119506836e+00,5.192999839782714844e-01,1.740000024437904358e-02,1.339499950408935547e+00,1.454300045967102051e+00
4.649999737739562988e-01,1.195099949836730957e+00,1.318600058555603027e+00,1.577800035476684570e+00,8.863999843597412109e-01,1.064900040626525879e+00,8.838000297546386719e-01,1.755800008773803711e+00,8.091999888420104980e-01,3.350000083446502686e-01,1.159999985247850418e-02,1.108899950981140137e+00,1.124400019645690918e+00
3.849000036716461182e-01,7.698000073432922363e-01,9.930999875068664551e-01,1.217399954795837402e+00,9.478999376296997070e-01,9.076999425888061523e-01,1.052399992942810059e+00,1.575299978256225586e+00,1.139899849891662598e+00,2.824000120162963867e-01,5.599999800324440002e-03,1.193500041961669922e+00,1.273300051689147949e+00
3.761000037193298340e-01,6.687999963760375977e-01,8.216000199317932129e-01,8.712000250816345215e-01,6.672999858856201172e-01,6.898000240325927734e-01,7.200999855995178223e-01,1.143200039863586426e+00,7.501000165939331055e-01,2.134999930858612061e-01,8.700000122189521790e-03,7.782999873161315918e-01,9.358000159263610840e-01
3.792999982833862305e-01,1.037299990653991699e+00,1.132899999618530273e+00,1.094900012016296387e+00,6.263999938964843750e-01,6.424999833106994629e-01,6.586999893188476562e-01,9.825000762939453125e-01,6.877999901771545410e-01,2.215999960899353027e-01,8.100000210106372833e-03,6.960999965667724609e-01,1.398699998855590820e+00
3.005999922752380371e-01,4.964999854564666748e-01,5.177000164985656738e-01,7.317000031471252441e-01,5.217000246047973633e-01,5.619999766349792480e-01,6.287999749183654785e-01,8.733999729156494141e-01,7.279000282287597656e-01,2.238000035285949707e-01,1.009999960660934448e-02,9.405000209808349609e-01,1.226799964904785156e+00
3.609000146389007568e-01,1.021000027656555176e+00,1.335299968719482422e+00,1.661599993705749512e+00,1.106500148773193359e+00,8.960000276565551758e-01,1.033499956130981445e+00,2.018500089645385742e+00,1.177999973297119141e+00,3.028999865055084229e-01,1.081999987363815308e-01,1.429399967193603516e+00,1.432600021362304688e+00
3.758000135421752930e-01,2.799999952316284180e+00,2.642800092697143555e+00,2.231600046157836914e+00,1.288200020790100098e+00,1.234799981117248535e+00,1.525200009346008301e+00,2.799999952316284180e+00,1.365700006484985352e+00,2.962000072002410889e-01,4.100000020116567612e-03,1.790400028228759766e+00,1.832200050354003906e+00
4.607000350952148438e-01,6.589999794960021973e-01,6.632999777793884277e-01,8.382000327110290527e-01,7.222999334335327148e-01,7.782999277114868164e-01,8.012999892234802246e-01,1.066599845886230469e+00,8.781999945640563965e-01,3.366999924182891846e-01,4.250000044703483582e-02,1.338899970054626465e+00,1.622599959373474121e+00
