8.636681412724894757e-01,7.484942723107858020e-01,6.772486324648931966e-01,5.906587657982169670e-01,6.057886279096460491e-01,5.660324287557916279e-01,5.456273942586353787e-01,5.326162120480032458e-01,5.347291943772574108e-01,6.918680724649914904e-01,9.948238609120505505e-01,5.302599264061996776e-01,5.407316786714896351e-01
8.345796918527266239e-01,7.302812093601233068e-01,6.565097859126778346e-01,5.589301409292859457e-01,5.927341079646132327e-01,5.743604723279435165e-01,5.495812889869245987e-01,5.431780907225031152e-01,5.441995094093197149e-01,7.506801299826226792e-01,9.958545248151416951e-01,5.016089144566394653e-01,5.237290353649586283e-01
8.764840069143621237e-01,7.619570578328721533e-01,6.793456709873278987e-01,5.717754435969585325e-01,5.861731191961924159e-01,5.641553296271557549e-01,5.467686474209606518e-01,5.362756234921758347e-01,5.381614590566129452e-01,6.886030957699159627e-01,9.950938409962336584e-01,5.165018252222033368e-01,5.360056081222355218e-01
7.157349042320437782e-01,5.969457445750646629e-01,5.726023523856986763e-01,5.207977994934300803e-01,5.597347120992912650e-01,5.458278990640436090e-01,5.257352970355473332e-01,4.962395120142210070e-01,5.149128482291149833e-01,7.127825177349106367e-01,9.977576066830501356e-01,5.203199579429754751e-01,5.274763882345533395e-01
7.621821226552510931e-01,6.796547073090526414e-01,6.183968850357589586e-01,5.591891456204879374e-01,5.660341246718317842e-01,5.826346350808214725e-01,5.795067676635939913e-01,5.758319444282612443e-01,5.749632020077332095e-01,7.365049453578552674e-01,9.988541260504267827e-01,5.359120993981256742e-01,5.537506665190256028e-01
7.882806555389145764e-01,6.866646026423162130e-01,6.223759388693922423e-01,5.510256120178345096e-01,5.673159783162735614e-01,6.033934165345072875e-01,5.860871436134874601e-01,5.709378834623053400e-01,5.767260645243574846e-01,6.901628995601279959e-01,9.869464116397836939e-01,5.214190150457099771e-01,5.277418563014770747e-01
8.090202648140391029e-01,6.963409710935006824e-01,6.405036397438751417e-01,5.650133670378328921e-01,5.871645005596918265e-01,6.142236036018575707e-01,5.958372298572705006e-01,5.776181751718867385e-01,5.823550333946608815e-01,7.362812898994323119e-01,9.891266367469064846e-01,5.349971284198294930e-01,5.458114964126672408e-01
7.834116772342243351e-01,6.689041458368878423e-01,6.123062556394628375e-01,5.468193619576364739e-01,5.630227126840302576e-01,5.470316104137555868e-01,5.323398637506877584e-01,5.162917399326979462e-01,5.237556329608251682e-01,6.677015218435961019e-01,9.982747978486525842e-01,5.134936115327948247e-01,5.229956468029280936e-01
7.872445278841738725e-01,6.841466115417416116e-01,6.215830804445715563e-01,5.451335865435295025e-01,5.547705129863362838e-01,5.505921867056071672e-01,5.349492645738437302e-01,5.270792175003299329e-01,5.286174270424291999e-01,6.715654239848966034e-01,9.952247316424930323e-01,5.143718581866710826e-01,5.211029292976852023e-01
6.995898781250098342e-01,6.252747768613298174e-01,5.769819519195943380e-01,5.298132403917811262e-01,5.350982327942489514e-01,5.413624966063648181e-01,5.335561377377099346e-01,5.209473069368122378e-01,5.264357285365111050e-01,6.161194217941851070e-01,8.607161655857296090e-01,5.110822283760857454e-01,5.186726318332067764e-01
7.755898991261703790e-01,6.529756562449031687e-01,5.827894939213095205e-01,5.296626976311351598e-01,5.312481505954903538e-01,5.263635735909363289e-01,5.178237631114713801e-01,5.070014625195193858e-01,5.106602708586192030e-01,6.063179362860976473e-01,9.910091643405992690e-01,5.022220243149785324e-01,5.093866007570608812e-01
7.340096956192588840e-01,6.497075076864311516e-01,6.054310628008103823e-01,5.305957196784932828e-01,5.445916647443431735e-01,5.129502205837240814e-01,4.928797408327729168e-01,4.896516800071720188e-01,4.889521928729760325e-01,6.210479422258747828e-01,9.621169614607030240e-01,4.942472394864786400e-01,4.955942647555068858e-01
