B01,B02,B03,B04,B05,B06,B07,B08,B8A,B09,B10,B11,B12
3.631863046260107,0.25016499656651703,0.17808930782069052,0.13617416093724646,0.1161551527523746,0.12652379141322204,0.12583949133044198,0.14064922846765035,0.1205555146693119,0.7911973722234723,0.29279101369181826,0.07966740442706007,0.08725581426794331
3.6063727473928813,0.22100861208690775,0.15919916382769034,0.10943215772498488,0.11841781007214672,0.14205461962237245,0.12987849311459632,0.15706012233914363,0.13651766129104154,0.7930480370830212,0.31645225266471416,0.07857508037150615,0.07264771669482191
3.5063728251982305,0.256235442018979,0.16917874052887782,0.14910850963843542,0.11429995902913756,0.10003296903423256,0.10372857523838147,0.1191353180855956,0.10104671891756534,0.7843000543528303,0.28648408571635153,0.07253910108868565,0.07348020999814339
3.676214228783335,0.20852838352965636,0.15091707335696333,0.11911455710651353,0.08181683517371614,0.1540165107608551,0.16760384074101844,0.1986016281658695,0.14942070278560832,0.8381822119866099,0.3057384290566136,0.0642179084187817,0.06950389673667294
3.0027329676917622,0.16837355779439567,0.1154556563844727,0.07877671448070378,0.05374407859995872,0.06992764066949132,0.07673871957342185,0.09345246572047472,0.06474320190803458,0.7674646418308839,0.27955990869529723,0.043662897449740695,0.041056665034765114
3.5163865176339946,0.235643979816121,0.15119346878158726,0.12688941796243722,0.14057056778221436,0.12708657430318585,0.11868228542429972,0.14426070558173315,0.11117097396137458,0.7766756693246342,0.2841899092170587,0.04948625786762152,0.09183804946674388
3.0579630203899884,0.17552360202119285,0.10966557746620051,0.07000337758134785,0.05234310410950067,0.08879909298515745,0.07034986302633547,0.08899670469829635,0.08416253348280277,0.7827010688405218,0.28885899839224294,0.05115336771788342,0.041690098376767265
3.2464771158993244,0.17641878718998105,0.11808462031850857,0.08914846436320138,0.08590449165508506,0.12676196250166477,0.08051923742528916,0.09687511897313275,0.07796078301422919,0.7660808037312347,0.285531086231848,0.09267434253290828,0.04090782156812826
2.9264134083475386,0.1724462158246232,0.09956904701955084,0.06590227305146289,0.05754987393239779,0.07107706199998834,0.06325375082780652,0.08415748851950325,0.0594079888431311,0.7670429679384965,0.28189039490063716,0.0294585735855868,0.031789640886321045
3.0145072472237406,0.16448170865797215,0.11227112311115932,0.067137779634712,0.053877135808025264,0.06316171400803364,0.06537560488851298,0.0817285859680158,0.056847968083318504,0.781233417572886,0.3499594747887126,0.03829057643833082,0.0357721968598309
3.001052644458555,0.15783055473418375,0.0945427678026525,0.06691558949837816,0.04909806893556379,0.08611546748960834,0.08776224243809425,0.09722687352803491,0.06689943475482453,0.7782439038800519,0.28909699640297776,0.04373731837508136,0.035764434918140374
3.05462699152884,0.16659362538762035,0.11461087493946598,0.08842785536987885,0.058218634532143675,0.07183564412185833,0.0647076506533527,0.08809443798548143,0.0684836214253058,0.7716214416744022,0.310357484423245,0.04822275362953189,0.05873318171888102
3.098340672041689,0.1654509958212397,0.09866064303787425,0.08859802169414858,0.08024085681037312,0.0732634544796643,0.07291025692497247,0.09096137379917006,0.06755358927849946,0.7733446343336254,0.3111208000752543,0.06892374116883036,0.0440101537831305
3.7101687476748513,0.16076509422800017,0.1857500828004309,0.17225462109560058,0.1377565133429709,0.18814344586627113,0.16633371456659266,0.17654830614282263,0.14168033276551537,0.8122176507576591,0.2854601338788468,0.06702741448368345,0.0724524402148312
2.8778273912944963,0.14981564806796432,0.09608768453333705,0.06570154580376333,0.04961370628388111,0.055810259350220714,0.05667617660947144,0.07651468629704877,0.054296212700483876,0.7612122425059733,0.28845963684753295,0.030547751774845113,0.03360937956659611
3.3719489056439627,0.319181169796225,0.143897947248271,0.07879180768837354,0.06778251141908445,0.08350383849548441,0.091919605410935,0.11336801285644815,0.08535946925569858,0.7872619313022282,0.2827717252588454,0.04591771813076256,0.055025152709623354
3.0216041723532334,0.2063416741522295,0.09854260042110193,0.07433220699784301,0.05030600209387818,0.07397736786376863,0.061935565556355175,0.08421571885923013,0.06907603237777948,0.7658226032295455,0.285975604537054,0.04430614897449102,0.04816569164506204
2.857123516233904,0.1638526904973246,0.09476638873318388,0.06429704649850637,0.04581675004391443,0.054483230297808494,0.05499429400411567,0.07612947589326982,0.05066154045718057,0.7701448795529099,0.28037173542127547,0.027811741970557097,0.031477114284089544
3.202383087859267,0.164537426339285,0.14208632929339296,0.0984368718539675,0.07082881734129928,0.0908998067135967,0.07065568953042939,0.09703526883164332,0.06913788343912788,0.7949055944946373,0.31215316660347436,0.03319744027768528,0.057444376250108085
3.086302263396127,0.17934757662892697,0.09470678688237621,0.0779749253637246,0.06466094098730191,0.08682865359809339,0.09073161335462439,0.11942599785868965,0.08251584665517189,0.7684794166069921,0.2793528200681543,0.04262859406021778,0.05586352853043493
3.36971539187999,0.15963132696093194,0.1028057356043497,0.06389247312576377,0.06643370367098778,0.15169000474824793,0.1507703892975336,0.15402586492044584,0.15660927826095195,0.8390883164746421,0.2775993973510118,0.05969630190659137,0.05262460395516384
2.9144926369190216,0.15546194093102322,0.09557982145841899,0.06269024620442429,0.045251700636332055,0.05458218769663723,0.05879199020619992,0.08520229765036631,0.05586822482568789,0.7696538222260729,0.33130799545462997,0.034741579238990586,0.03046167721428598
2.8183451207975545,0.155335252816301,0.08925331595154214,0.05913431253395088,0.04179967019479677,0.05234476615580553,0.055531526888011114,0.07758424151411634,0.04982841882017618,0.7607754154277722,0.279146478270247,0.027022601487780257,0.029223812053151915
2.8426637583900067,0.1462331910235142,0.08728836413051579,0.062293169110836016,0.04346640713074954,0.051557054224845376,0.053345982384468825,0.07355893120291598,0.04766253646258043,0.7686753389196903,0.2960556670039382,0.03530858136669156,0.04183842293873784
2.9575216401190985,0.158944467775568,0.09198796781822152,0.0831568215064527,0.054212733931351634,0.060013437047711615,0.06216641546537479,0.07822266827792018,0.061778591780845694,0.7709969233408283,0.33286306559152545,0.03254140646839958,0.03236885753548926
2.8525999071342603,0.14203489695431754,0.0910942519715588,0.072572411836258,0.05915960072888993,0.05260688224474767,0.050651627817257704,0.07411690380208061,0.047772502076224466,0.7616252788966882,0.2825673134232472,0.04825272413186862,0.030903585896123246
2.9770816678092595,0.17440358823209645,0.11010967690353504,0.08420826201438017,0.049963846610071846,0.05776587281503626,0.05641131446879756,0.07653173185064502,0.049143876089060325,0.7635331574620934,0.29897862133969155,0.04561035629428391,0.03945507844244795
3.033197504601308,0.16701076783993768,0.09402543827725042,0.11213523874591504,0.05258517809090249,0.05628743420224748,0.06807406164617055,0.08155491120054476,0.06424067654491712,0.7822312457719818,0.32717253749641323,0.03865202027788785,0.05449066944406479
2.9499812802033767,0.14583151463773988,0.09094071980299694,0.069545709178783,0.04589495795413053,0.05921947978259552,0.06375291153034639,0.08341256192042715,0.05656470062898561,0.7716947865140226,0.3588187100734406,0.02811499285356452,0.03250812979240436
