4.540384824338170233e+01,4.044637442978017816e+01,3.910207202548910743e+01,3.552322598256921538e+01,3.734821229178997015e+01,3.589638754722531644e+01,3.440013088597648760e+01,3.307321274641865472e+01,3.367294339640084644e+01,3.768261634848865071e+01,6.020049150394530102e+01,3.322445480044833488e+01,3.476594771358213620e+01
4.451256388016443566e+01,3.975485251287111055e+01,3.840824314651180771e+01,3.224123278251012437e+01,3.667629461324975892e+01,3.304677322257291650e+01,3.244667542860396736e+01,3.271055416584272280e+01,3.305837145101679653e+01,3.934648746910851713e+01,5.854253480264175380e+01,2.696479144500414904e+01,2.936470451972420292e+01
4.473097414692887952e+01,4.072128802646800949e+01,3.920647373720699136e+01,3.421922594457710431e+01,3.685226807278075967e+01,3.589538731468586263e+01,3.471572278762954511e+01,3.373274737551252400e+01,3.417225068232889384e+01,3.720385017329368793e+01,5.965784678945378516e+01,3.129886526379208078e+01,3.341501041670341721e+01
4.286114885702989596e+01,3.513909534964015080e+01,3.422110037117333547e+01,3.124100405674678171e+01,3.397929813259289489e+01,3.338892068040705396e+01,3.222605195306833537e+01,3.016213772200435272e+01,3.154643337261141411e+01,3.741689111044566118e+01,5.830676917999927866e+01,3.122154285512835514e+01,3.232666198838002458e+01
4.700600979737009766e+01,4.169827132916103096e+01,3.903954467025555175e+01,3.632299584371536127e+01,3.639835244091960931e+01,3.541771814635875160e+01,3.533093571314554993e+01,3.542085466564914498e+01,3.728536095709455367e+01,3.132607519099373761e+01,6.340873117551780069e+01,3.588728194668907889e+01,3.686897358777439848e+01
4.773066438418548785e+01,4.158549583384251491e+01,3.911906934622084009e+01,3.547591807439115996e+01,3.836304582326381762e+01,3.623335648759492500e+01,3.452988913991699604e+01,3.392007548900143377e+01,3.484655963745683493e+01,3.509021818967772077e+01,5.631130310554060259e+01,3.441187367100071270e+01,3.554725503887170390e+01
4.671097169812319549e+01,3.989604264128726641e+01,3.794741112084386003e+01,3.553971195111785875e+01,3.767622249558206704e+01,3.655289574593454205e+01,3.495257021989839785e+01,3.430488913589358901e+01,3.446447860059855373e+01,3.671433024602433193e+01,5.748525588082313220e+01,3.561727757444400311e+01,3.805820681415554674e+01
4.424846709585339255e+01,3.890664475837185421e+01,3.731701602509795634e+01,3.459189655473009850e+01,3.638986496072285348e+01,3.438480833243332313e+01,3.391169189796029571e+01,3.211701615687869094e+01,3.356147517276057357e+01,3.766273309883261788e+01,6.212024229725660263e+01,3.261315786171263653e+01,3.398965608737948685e+01
4.349613855302419552e+01,4.081913351327945350e+01,4.002193556583975464e+01,3.709676554477305643e+01,3.862335177602048475e+01,3.709883302417586037e+01,3.636424357180730027e+01,3.426609440420507013e+01,3.558754485516926991e+01,3.710144680381967675e+01,5.925809346593115379e+01,3.430915465196112990e+01,3.545980446177900802e+01
3.641739685130984583e+01,3.572732966394024601e+01,3.534049238818416683e+01,3.374437362112443139e+01,3.446189227781813713e+01,3.384685606771231647e+01,3.347734813325239855e+01,3.181959818956190844e+01,3.269939893402658271e+01,3.258964578371519138e+01,4.043119265885371760e+01,3.369413175400917737e+01,3.555121482915049569e+01
4.441855264190111541e+01,3.979026835685551333e+01,3.755359800626698785e+01,3.456138913173833060e+01,3.538653021675696664e+01,3.406033584618472076e+01,3.299912049265955716e+01,3.134895373956890197e+01,3.207603454222080330e+01,3.746135647023901072e+01,5.732204800021499835e+01,3.113077780839719111e+01,3.264081084032137881e+01
3.113597113455650600e+01,3.352936350230478979e+01,3.538694442289680353e+01,3.267921519594027302e+01,3.332323677742172663e+01,3.104891183838282842e+01,2.957869376264353534e+01,2.930183147426525636e+01,2.925236857416095049e+01,3.375430075718605849e+01,4.688694699245289854e+01,2.915945455216465376e+01,2.968382141587024847e+01
4.093510661720276289e+01,4.018560240831001096e+01,3.816311766517728188e+01,3.641178144505813918e+01,3.823439622071268218e+01,3.759011672122600345e+01,3.733690302193301847e+01,3.574752225268981221e+01,3.660703781072940899e+01,2.887467964583332503e+01,5.261037534076830013e+01,3.585126904429359485e+01,3.709369303268887563e+01
4.220029362497628256e+01,4.012591717329701879e+01,3.893276337007522159e+01,3.711324164778759638e+01,3.794238441954966135e+01,3.575085691901612250e+01,3.450276818160651260e+01,3.335244039927584936e+01,3.410904859878267814e+01,3.565089627251373372e+01,5.780838309866075519e+01,3.209974847182945723e+01,3.279612055107979529e+01
4.405976895584174002e+01,3.779377575645299459e+01,3.599767489518205821e+01,3.349463300509449937e+01,3.525634081043104828e+01,3.418022808776384380e+01,3.312339019724702638e+01,3.108965501252203723e+01,3.254671229089031215e+01,3.450336386777355813e+01,5.936974454821519487e+01,3.311434570101532415e+01,3.405935502133649351e+01
