train_loss,val_loss
3.6025275663132708,3.713332065159366
2.2795034271502304,3.6524102680739903
1.9866950008131208,3.6783533145984015
1.7549279993843465,3.512625168121996
1.7166710428538776,3.1103673674875782
1.6507057051455218,3.384885035277832
1.6607953179331998,3.07447550720757
1.6991075042576071,3.1976331236461797
1.5863946051529003,2.9428440213114735
1.5019409013172937,3.1376726237081347
1.528197258888256,3.041618064755485
1.580719341716123,2.978582946494931
1.541861901591931,2.951429365114087
1.434857871324297,3.3676736510935283
1.6079175585792178,2.9470586083119823
1.4762750498300035,3.165237508714199
1.4745477971339982,3.0142876965304217
1.417482741502306,2.8769603099319196
1.3839557722565674,3.026326602945725
1.4305992540385988,3.199656853718417
1.371355147825347,3.1831451374150457
1.4910234116047385,3.0596469679758664
1.4043706126570228,2.8431697973892804
1.3741149139694042,2.868910393810698
1.3342445834525047,2.9328649384634837
1.5493676648253487,2.8815877465974715
1.5360484960533323,2.9885919764637947
1.4334050516287486,3.068288266215296
1.3567039613863305,3.0230897553265095
1.3392909625988632,2.844903430768422
1.2984138546245438,2.8733727674753893
1.3420626664208988,2.874618229145805
1.362006548762558,2.8772779253001013
1.3183102228693546,2.8839085746024335
1.4695826418816098,3.1586648461719355
1.3106191681609267,3.011076485472066
1.2916524440109256,2.9354620217567398
1.298412421984332,2.890016526072508
1.3182292875375539,2.803282721722055
1.3010028672241976,2.838422265790758
1.318012123217895,2.8676615715736435
1.3158140303271393,2.86694965830871
1.3543554203555224,3.0147239335236096
1.3498963051667763,2.8536198924162557
1.3093509891085209,2.8861895185850917
1.315023006664382,2.823188128925505
1.279768904818902,2.908422493686279
1.3034093945272385,2.886600831878327
1.2936614476853894,2.891934629884504
1.3106986119722326,2.7682904698664235
1.2055227037164427,2.8096321585277715
1.1978962876434838,2.781755852113877
1.1872720092919373,2.7808968188862004
1.1738787030889875,2.801509883609556
1.1885712725361661,2.7465226278152493
1.1988386682397316,2.74224729075407
1.1817343785235332,2.7624838298097965
1.180692279504405,2.7434928601696376
1.1866939574302662,2.7557192554342604
1.181442176450103,2.8193792792125825
1.187721181882634,2.7714556161136854
1.1736587958913,2.7675115379194417
1.1876787430355473,2.782432944026022
1.177484673891394,2.7706842932495332
1.1774214924800963,2.7968501390977982
1.1765687154931208,2.748590267440748
1.1819158302442658,2.725199226644777
1.1937612034971752,2.747160094169279
1.1698313626416383,2.792506331311805
1.1757276421264997,2.742182040675765
1.1691811827735767,2.7331904901989867
1.1593641786880435,2.744704025797546
1.1762319489692648,2.727191957356852
1.17458614359595,2.737252332624935
1.1600107731859362,2.7434894192431654
1.1243675851987467,2.7179705226527795
1.112991770522462,2.7084132427615777
1.1167141690421554,2.700538865556674
1.1165856351809842,2.708152486720965
1.11874991906659,2.7014702000610886
1.1168973417804828,2.714429709616871
1.1188190841219492,2.698559305408881
1.1110453087067793,2.706828496064104
1.1128284464191114,2.7072416550612877
1.1110456462003409,2.765781426447488
1.1107052819182475,2.7078545993814864
1.109020004122858,2.7345703849568963
1.1194012316742115,2.705273066469956
1.109657026723855,2.720108336990788
1.1163166740110941,2.6931728251455795
1.113983964991002,2.7125533925191987
1.1099499972271067,2.715158133457104
1.1121936917216295,2.712610929539161
1.093146421961368,2.7086589468554374
1.1072351945682415,2.7096728369416225
1.1169407899447141,2.718807667937307
1.1002372773216358,2.812581367524607
1.1073307406955533,2.7099539510728348
1.1010154615644188,2.74519980423862
1.1031673656894811,2.7083489289063785
